"","ID","Longitude","Latitude","variable","year","value"
"352",11,-155.1,68.9,"mat_max",1980,10.55
"353",11,-155.1,68.9,"mat_max",1981,9.35000000000002
"354",11,-155.1,68.9,"mat_max",1982,12.55
"355",11,-155.1,68.9,"mat_max",1983,12.25
"356",11,-155.1,68.9,"mat_max",1984,10.85
"357",11,-155.1,68.9,"mat_max",1985,11.95
"358",11,-155.1,68.9,"mat_max",1986,12.85
"359",11,-155.1,68.9,"mat_max",1987,12.05
"360",11,-155.1,68.9,"mat_max",1988,12.45
"361",11,-155.1,68.9,"mat_max",1989,12.25
"362",11,-155.1,68.9,"mat_max",1990,13.35
"363",11,-155.1,68.9,"mat_max",1991,10.05
"364",11,-155.1,68.9,"mat_max",1992,13.15
"365",11,-155.1,68.9,"mat_max",1993,14.65
"366",11,-155.1,68.9,"mat_max",1994,13.65
"367",11,-155.1,68.9,"mat_max",1995,11.95
"368",11,-155.1,68.9,"mat_max",1996,10.85
"369",11,-155.1,68.9,"mat_max",1997,11.45
"370",11,-155.1,68.9,"mat_max",1998,14.95
"371",11,-155.1,68.9,"mat_max",1999,12.75
"372",11,-155.1,68.9,"mat_max",2000,10.35
"373",11,-155.1,68.9,"mat_max",2001,10.05
"374",11,-155.1,68.9,"mat_max",2002,11.05
"375",11,-155.1,68.9,"mat_max",2003,10.65
"376",11,-155.1,68.9,"mat_max",2004,15.65
"377",11,-155.1,68.9,"mat_max",2005,11.25
"378",11,-155.1,68.9,"mat_max",2006,11.25
"379",11,-155.1,68.9,"mat_max",2007,14.95
"380",11,-155.1,68.9,"mat_max",2008,12.05
"381",11,-155.1,68.9,"mat_max",2009,13.35
"382",11,-155.1,68.9,"mat_max",2010,11.55
"383",11,-155.1,68.9,"mat_max",2011,11.45
"384",11,-155.1,68.9,"mat_max",2012,12.85
"385",11,-155.1,68.9,"mat_max",2013,12.45
"386",12,-148.8,69.08,"mat_max",1979,13.85
"387",12,-148.8,69.08,"mat_max",1980,11.45
"388",12,-148.8,69.08,"mat_max",1981,10.05
"389",12,-148.8,69.08,"mat_max",1982,13.85
"390",12,-148.8,69.08,"mat_max",1983,12.85
"391",12,-148.8,69.08,"mat_max",1984,11.15
"392",12,-148.8,69.08,"mat_max",1985,11.65
"393",12,-148.8,69.08,"mat_max",1986,13.15
"394",12,-148.8,69.08,"mat_max",1987,12.75
"395",12,-148.8,69.08,"mat_max",1988,13.35
"396",12,-148.8,69.08,"mat_max",1989,13.65
"397",12,-148.8,69.08,"mat_max",1990,14.15
"398",12,-148.8,69.08,"mat_max",1991,10.35
"399",12,-148.8,69.08,"mat_max",1992,13.65
"400",12,-148.8,69.08,"mat_max",1993,15.45
"401",12,-148.8,69.08,"mat_max",1994,15.15
"402",12,-148.8,69.08,"mat_max",1995,12.95
"403",12,-148.8,69.08,"mat_max",1996,11.75
"404",12,-148.8,69.08,"mat_max",1997,12.15
"405",12,-148.8,69.08,"mat_max",1998,16.05
"406",12,-148.8,69.08,"mat_max",1999,12.35
"407",12,-148.8,69.08,"mat_max",2000,12.05
"408",12,-148.8,69.08,"mat_max",2001,11.65
"409",12,-148.8,69.08,"mat_max",2002,11.75
"410",12,-148.8,69.08,"mat_max",2003,11.75
"411",12,-148.8,69.08,"mat_max",2004,15.45
"412",12,-148.8,69.08,"mat_max",2005,11.15
"413",12,-148.8,69.08,"mat_max",2006,12.25
"414",12,-148.8,69.08,"mat_max",2007,15.75
"415",12,-148.8,69.08,"mat_max",2008,13.05
"416",12,-148.8,69.08,"mat_max",2009,14.05
"417",12,-148.8,69.08,"mat_max",2010,13.05
"418",12,-148.8,69.08,"mat_max",2011,12.85
"419",12,-148.8,69.08,"mat_max",2012,14.25
"420",12,-148.8,69.08,"mat_max",2013,13.15
"421",13,-150.6,68.7,"mat_max",1979,13.25
"422",13,-150.6,68.7,"mat_max",1980,11.15
"423",13,-150.6,68.7,"mat_max",1981,9.45000000000005
"424",13,-150.6,68.7,"mat_max",1982,13.35
"425",13,-150.6,68.7,"mat_max",1983,12.65
"426",13,-150.6,68.7,"mat_max",1984,10.85
"427",13,-150.6,68.7,"mat_max",1985,11.85
"428",13,-150.6,68.7,"mat_max",1986,12.85
"429",13,-150.6,68.7,"mat_max",1987,12.35
"430",13,-150.6,68.7,"mat_max",1988,13.05
"431",13,-150.6,68.7,"mat_max",1989,12.95
"432",13,-150.6,68.7,"mat_max",1990,13.95
"433",13,-150.6,68.7,"mat_max",1991,10.35
"434",13,-150.6,68.7,"mat_max",1992,13.25
"435",13,-150.6,68.7,"mat_max",1993,15.05
"436",13,-150.6,68.7,"mat_max",1994,14.55
"437",13,-150.6,68.7,"mat_max",1995,12.35
"438",13,-150.6,68.7,"mat_max",1996,11.25
"439",13,-150.6,68.7,"mat_max",1997,11.85
"440",13,-150.6,68.7,"mat_max",1998,15.35
"441",13,-150.6,68.7,"mat_max",1999,12.45
"442",13,-150.6,68.7,"mat_max",2000,11.25
"443",13,-150.6,68.7,"mat_max",2001,10.95
"444",13,-150.6,68.7,"mat_max",2002,11.35
"445",13,-150.6,68.7,"mat_max",2003,11.15
"446",13,-150.6,68.7,"mat_max",2004,15.25
"447",13,-150.6,68.7,"mat_max",2005,10.85
"448",13,-150.6,68.7,"mat_max",2006,11.55
"449",13,-150.6,68.7,"mat_max",2007,15.45
"450",13,-150.6,68.7,"mat_max",2008,12.35
"451",13,-150.6,68.7,"mat_max",2009,13.75
"452",13,-150.6,68.7,"mat_max",2010,12.35
"453",13,-150.6,68.7,"mat_max",2011,12.15
"454",13,-150.6,68.7,"mat_max",2012,13.05
"455",13,-150.6,68.7,"mat_max",2013,12.65
"456",14,-150.8,69.1,"mat_max",1979,14.15
"457",14,-150.8,69.1,"mat_max",1980,11.25
"458",14,-150.8,69.1,"mat_max",1981,10.55
"459",14,-150.8,69.1,"mat_max",1982,13.85
"460",14,-150.8,69.1,"mat_max",1983,12.75
"461",14,-150.8,69.1,"mat_max",1984,11.65
"462",14,-150.8,69.1,"mat_max",1985,11.95
"463",14,-150.8,69.1,"mat_max",1986,13.55
"464",14,-150.8,69.1,"mat_max",1987,12.85
"465",14,-150.8,69.1,"mat_max",1988,13.45
"466",14,-150.8,69.1,"mat_max",1989,14.05
"467",14,-150.8,69.1,"mat_max",1990,14.35
"468",14,-150.8,69.1,"mat_max",1991,10.55
"469",14,-150.8,69.1,"mat_max",1992,13.95
"470",14,-150.8,69.1,"mat_max",1993,15.75
"471",14,-150.8,69.1,"mat_max",1994,15.25
"472",14,-150.8,69.1,"mat_max",1995,13.05
"473",14,-150.8,69.1,"mat_max",1996,12.15
"474",14,-150.8,69.1,"mat_max",1997,12.35
"475",14,-150.8,69.1,"mat_max",1998,16.05
"476",14,-150.8,69.1,"mat_max",1999,12.95
"477",14,-150.8,69.1,"mat_max",2000,11.95
"478",14,-150.8,69.1,"mat_max",2001,11.65
"479",14,-150.8,69.1,"mat_max",2002,11.95
"480",14,-150.8,69.1,"mat_max",2003,12.15
"481",14,-150.8,69.1,"mat_max",2004,15.85
"482",14,-150.8,69.1,"mat_max",2005,11.55
"483",14,-150.8,69.1,"mat_max",2006,12.35
"484",14,-150.8,69.1,"mat_max",2007,15.35
"485",14,-150.8,69.1,"mat_max",2008,13.15
"486",14,-150.8,69.1,"mat_max",2009,14.05
"487",14,-150.8,69.1,"mat_max",2010,12.95
"488",14,-150.8,69.1,"mat_max",2011,12.65
"489",14,-150.8,69.1,"mat_max",2012,14.35
"490",14,-150.8,69.1,"mat_max",2013,13.35
"491",15,-156.4,68.4,"mat_max",1979,12.15
"492",15,-156.4,68.4,"mat_max",1980,10.75
"493",15,-156.4,68.4,"mat_max",1981,8.45000000000005
"494",15,-156.4,68.4,"mat_max",1982,12.15
"495",15,-156.4,68.4,"mat_max",1983,12.45
"496",15,-156.4,68.4,"mat_max",1984,10.25
"497",15,-156.4,68.4,"mat_max",1985,12.05
"498",15,-156.4,68.4,"mat_max",1986,12.05
"499",15,-156.4,68.4,"mat_max",1987,11.85
"500",15,-156.4,68.4,"mat_max",1988,12.15
"501",15,-156.4,68.4,"mat_max",1989,11.05
"502",15,-156.4,68.4,"mat_max",1990,13.15
"503",15,-156.4,68.4,"mat_max",1991,10.45
"504",15,-156.4,68.4,"mat_max",1992,12.75
"505",15,-156.4,68.4,"mat_max",1993,14.35
"506",15,-156.4,68.4,"mat_max",1994,12.65
