"","ID","Longitude","Latitude","variable","year","value"
"526",16,-159.9,68.2,"map_min","1979",0
"527",16,-159.9,68.2,"map_min","1980",1
"528",16,-159.9,68.2,"map_min","1981",3
"529",16,-159.9,68.2,"map_min","1982",10
"530",16,-159.9,68.2,"map_min","1983",2
"531",16,-159.9,68.2,"map_min","1984",0
"532",16,-159.9,68.2,"map_min","1985",4
"533",16,-159.9,68.2,"map_min","1986",1
"534",16,-159.9,68.2,"map_min","1987",2
"535",16,-159.9,68.2,"map_min","1988",1
"536",16,-159.9,68.2,"map_min","1989",4
"537",16,-159.9,68.2,"map_min","1990",6
"538",16,-159.9,68.2,"map_min","1991",2
"539",16,-159.9,68.2,"map_min","1992",3
"540",16,-159.9,68.2,"map_min","1993",1
"541",16,-159.9,68.2,"map_min","1994",3
"542",16,-159.9,68.2,"map_min","1995",4
"543",16,-159.9,68.2,"map_min","1996",3
"544",16,-159.9,68.2,"map_min","1997",1
"545",16,-159.9,68.2,"map_min","1998",3
"546",16,-159.9,68.2,"map_min","1999",1
"547",16,-159.9,68.2,"map_min","2000",0
"548",16,-159.9,68.2,"map_min","2001",1
"549",16,-159.9,68.2,"map_min","2002",4
"550",16,-159.9,68.2,"map_min","2003",3
"551",16,-159.9,68.2,"map_min","2004",2
"552",16,-159.9,68.2,"map_min","2005",2
"553",16,-159.9,68.2,"map_min","2006",2
"554",16,-159.9,68.2,"map_min","2007",0
"555",16,-159.9,68.2,"map_min","2008",6
"556",16,-159.9,68.2,"map_min","2009",10
"557",16,-159.9,68.2,"map_min","2010",2
"558",16,-159.9,68.2,"map_min","2011",3
"559",16,-159.9,68.2,"map_min","2012",2
"560",16,-159.9,68.2,"map_min","2013",5
"561",17,-154.1,68.8,"map_min","1979",2
"562",17,-154.1,68.8,"map_min","1980",2
"563",17,-154.1,68.8,"map_min","1981",2
"564",17,-154.1,68.8,"map_min","1982",5
"565",17,-154.1,68.8,"map_min","1983",2
"566",17,-154.1,68.8,"map_min","1984",2
"567",17,-154.1,68.8,"map_min","1985",3
"568",17,-154.1,68.8,"map_min","1986",1
"569",17,-154.1,68.8,"map_min","1987",1
"570",17,-154.1,68.8,"map_min","1988",2
"571",17,-154.1,68.8,"map_min","1989",4
"572",17,-154.1,68.8,"map_min","1990",4
"573",17,-154.1,68.8,"map_min","1991",3
"574",17,-154.1,68.8,"map_min","1992",3
"575",17,-154.1,68.8,"map_min","1993",0
"576",17,-154.1,68.8,"map_min","1994",4
"577",17,-154.1,68.8,"map_min","1995",1
"578",17,-154.1,68.8,"map_min","1996",4
"579",17,-154.1,68.8,"map_min","1997",1
